epoch,train_loss,val_loss,test_loss,accuracy,f1_weighted,f1_macro
1,1.5755531951482407,0.6033633066875094,0.6543855090448514,0.9007352941176471,0.9010375620847633,0.9009071189946767
2,0.6959871927643021,0.682134023456596,0.8285540639131594,0.9007352941176471,0.9015961001981301,0.9000376635308347
3,0.5737224368272728,0.8344740711453235,0.7874567477918396,0.9080882352941176,0.9077946085801334,0.9085496315136551
4,0.5136661539571936,0.8468107048492929,0.5267829157036985,0.9558823529411765,0.9554202530280186,0.9555958773622456
5,0.4611880726955895,0.7106329272131398,0.8661180065404591,0.9080882352941176,0.9088004968497256,0.9086815267793631
