epoch,train_loss,val_loss,test_loss,accuracy,f1_weighted,f1_macro
1,2.714491961785779,2.606276374461466,2.6693611500017784,0.08088235294117647,0.03270532266242909,0.03384846203547224
2,2.6132010567056434,2.5999933797934838,2.6915497854351997,0.10294117647058823,0.04768609861844414,0.04816022114367219
3,2.5850850354062063,2.590475674045042,2.679637278704082,0.08455882352941177,0.04588674644114808,0.04636074125216918
4,2.5409869464558636,2.6828075220664047,2.6964297614553394,0.08455882352941177,0.046939226559630405,0.04578897949643742
5,2.5331845175339525,2.654008527523477,2.68232300548869,0.10294117647058823,0.0487316978614447,0.04798288243134537
